hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,kmeans_cluster,ward_cluster
0030551,5,1,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,0,0.0,2705858.333333333,14.81093010311459,541171.6666666667,13.201493668952844,2.0,12.0,77.0,0,1,1
0030552,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1534118.3333333333,14.24346705014791,767059.1666666666,13.550320521427526,1.0,12.0,77.0,1,0,3
0030700,5,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.4,759571.6666666666,13.540511273421684,151914.3333333333,11.93107862709265,2.0,12.0,77.0,0,3,0
0030800,9,8,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,6,0.6666666666666666,805771.6666666666,13.59955693042277,89530.18518518518,11.402342281395883,2.0,12.0,77.0,0,3,0
0030900,19,17,0,3000000.0,0.0,0.0,4.0,0.8823529411764706,False,True,True,0.0,0.0,15,0.7894736842105263,2404895.0,14.69301721734374,126573.42105263156,11.748585722880437,2.0,12.0,77.0,0,3,0
0030941,4,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,8259013.333333333,15.926815808271837,2064753.3333333333,14.540521810391349,2.0,12.0,4.0,0,2,0
0030951,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4547201.666666667,15.33002280332622,909440.3333333334,13.720585770553429,2.0,12.0,77.0,0,0,3
0031000,6,5,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,3,0.5,1691095.0,14.340887397410633,281849.1666666667,12.549130884840633,2.0,12.0,77.0,0,4,4
0031041,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2675480.0,14.79963973523192,668870.0,13.413346495405106,2.0,12.0,77.0,0,0,3
0031042,1,1,0,80000.0,380000.0,12.847929163278051,4.0,1.0,False,True,False,0.0,12.847929163278051,0,0.0,1060600.0,13.874346286547253,1060600.0,13.874346286547253,2.0,12.0,77.0,0,1,1
0031100,6,5,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.5,1477391.6666666667,14.20578938038953,246231.94444444447,12.41403329549636,2.0,12.0,77.0,0,3,0
0031151,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1347240.0,14.113569355498797,449080.0,13.014958551344977,2.0,12.0,20.0,0,0,3
0031200,9,6,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.4444444444444444,2889461.6666666665,14.876581114312728,321051.2962962963,12.679359305653543,2.0,12.0,77.0,0,3,0
0031211,5,2,0,30000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2659408.333333333,14.793614600962146,531881.6666666667,13.184178192620305,2.0,12.0,77.0,0,0,3
0031241,4,4,0,0.0,0.0,0.0,1.0,0.5,False,True,True,0.0,0.0,2,0.5,1848756.6666666667,14.430024439944685,462189.1666666667,13.0437317015348,2.0,12.0,20.0,0,3,0
0031300,8,7,2,0.0,150000.0,11.918397239722838,4.0,1.0,False,True,False,0.2857142857142857,11.918397239722838,5,0.625,2014101.6666666667,14.515684327459237,251762.7083333333,12.4362462612665,2.0,12.0,77.0,0,4,4
0031341,5,3,1,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.2,2430960.0,14.703797210388824,486192.0,13.09436094339318,1.0,12.0,75.0,1,0,0
0031400,14,11,1,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.0909090909090909,11.51293546492023,9,0.6428571428571429,2081723.3333333333,14.548707114651735,148694.52380952382,11.90965602983998,2.0,12.0,77.0,0,4,4
0031431,5,1,1,0.0,0.0,0.0,4.0,0.8,False,True,False,1.0,0.0,0,0.0,1215115.0,14.010350103450534,243023.0,12.4009154828778,2.0,12.0,77.0,0,2,2
0031500,9,6,1,0.0,350000.0,12.765691290604371,4.0,1.0,False,True,False,0.1666666666666666,12.765691290604371,4,0.4444444444444444,2839826.6666666665,14.859253927545064,315536.2962962963,12.662032167277228,2.0,12.0,77.0,0,4,4
0031551,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3117653.333333333,14.95259146079079,1558826.6666666667,14.259444600984764,1.0,12.0,77.0,1,2,2
0031700,6,6,3,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,4,0.6666666666666666,1483660.0,14.210023239956154,247276.66666666663,12.4182671407645,2.0,12.0,77.0,0,3,0
0031731,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2493426.6666666665,14.729168894791451,831142.2222222221,13.630557408231711,2.0,12.0,77.0,0,0,3
0031741,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3336293.333333333,15.020371267985256,1112097.7777777778,13.921759578784458,1.0,12.0,75.0,1,0,3
0031752,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,875055.0,13.68204316329184,437527.5,12.988897125515246,2.0,12.0,3.0,0,0,3
0031800,7,6,0,600000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,4,0.5714285714285714,2652771.6666666665,14.79111594029142,378967.38095238095,12.845208053018013,2.0,12.0,77.0,0,4,4
0031831,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3938391.6666666665,15.186283245416131,1312797.2222222222,14.087671464569276,2.0,12.0,77.0,0,0,3
0031841,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2883706.6666666665,14.874587408402803,720926.6666666666,13.48829408760974,2.0,12.0,3.0,0,0,3
0031842,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,5323591.666666667,15.487658946679629,1774530.5555555555,14.38904703369759,1.0,31.0,71.0,1,2,2
0031851,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2492693.333333333,14.728874745013885,1246346.6666666667,14.035727965626188,2.0,12.0,77.0,0,2,2
0031900,5,5,0,0.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,3,0.6,1320306.6666666667,14.093375348211524,264061.3333333334,12.483940465369724,2.0,12.0,77.0,0,4,4
0031911,7,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2354123.333333333,14.671679383306156,336303.3333333334,12.725771782965992,2.0,12.0,77.0,0,0,3
0031931,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4221933.333333333,15.255803953819266,4221933.333333333,15.255803953819266,1.0,12.0,77.0,1,0,3
0031941,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2184295.0,14.59680413779895,436859.0,12.987368056616813,2.0,12.0,77.0,0,0,3
0031954,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1021140.0,13.836431187513943,1021140.0,13.836431187513943,1.0,12.0,77.0,1,0,3
0032000,10,8,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.125,0.0,6,0.6,3351611.6666666665,15.02495218100362,335161.1666666666,12.72236977328046,2.0,12.0,77.0,0,3,0
0032031,4,3,1,5000000.0,5200000.0,15.46416937585933,1.0,0.6666666666666666,False,True,True,0.3333333333333333,15.46416937585933,1,0.25,6471580.0,15.68293099520444,1617895.0,14.296637097649684,2.0,12.0,77.0,0,1,1
0032051,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,77.0,1,0,3
0032400,15,10,2,500000.0,10500000.0,16.166885910365842,4.0,1.0,False,True,False,0.2,16.166885910365842,8,0.5333333333333333,3567151.6666666665,15.087278263163489,237810.1111111111,12.379231986752435,2.0,12.0,77.0,0,4,4
0032431,5,1,0,100000.0,700000.0,13.45883704259595,4.0,1.0,False,True,False,0.0,13.45883704259595,0,0.0,8131598.333333333,15.911268182144358,1626319.6666666665,14.301830761618287,2.0,12.0,77.0,0,1,1
0032432,6,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.6666666666666666,4730296.666666667,15.369498690130005,788382.7777777779,13.577740277917323,2.0,12.0,3.0,0,3,0
0032441,5,1,0,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.0,14.914123179965662,0,0.0,3395080.0,15.037838177305932,679016.0,13.428401443046267,1.0,15.0,71.0,1,1,1
0032454,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1511571.6666666667,14.228661167908871,755785.8333333334,13.535514648911343,2.0,12.0,3.0,0,0,3
0032500,12,7,1,2000000.0,3100000.0,14.946912992035967,4.0,1.0,False,True,False,0.1428571428571428,14.946912992035967,5,0.4166666666666667,5641553.333333333,15.54567017652256,470129.4444444445,13.060765476549918,2.0,12.0,77.0,0,4,4
0032652,2,1,1,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,1.0,13.122365377402328,0,0.0,3788756.6666666665,15.14754873088669,1894378.3333333333,14.45440181426547,2.0,12.0,3.0,0,2,2
0032700,6,5,1,1150000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.2,13.122365377402328,3,0.5,7006410.0,15.762336145021187,1167735.0,13.970577389425006,2.0,12.0,3.0,0,4,4
0032800,5,5,2,0.0,0.0,0.0,4.0,1.0,False,True,False,0.4,0.0,3,0.6,1691770.0,14.341286467199046,338354.0,12.731850919148346,2.0,12.0,21.0,0,3,0
0032831,8,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.375,,,,,2.0,12.0,77.0,0,3,0
0032900,8,6,1,500000.0,8000000.0,15.894952224644102,4.0,1.0,False,True,False,0.1666666666666666,15.894952224644102,4,0.5,4422091.666666667,15.302123596006885,552761.4583333334,13.222683637286744,2.0,12.0,77.0,0,4,4
0032941,7,3,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.1428571428571428,6970221.333333333,15.75715768084106,995745.9047619049,13.811248392590056,1.0,21.0,71.0,1,0,0
0033000,7,4,0,0.0,0.0,0.0,4.0,0.8,False,True,True,0.0,0.0,2,0.2857142857142857,1367150.0,14.12823957046894,195307.14285714287,12.18233381009259,2.0,12.0,77.0,0,3,0
0040100,5,4,2,100000.0,400000.0,12.899222326086994,4.0,1.0,False,True,False,0.5,12.899222326086994,2,0.4,7036321.666666667,15.76659624317788,1407264.3333333335,14.15715889922238,2.0,12.0,6.0,0,4,1
0040200,10,8,0,300000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.0,13.997832948091215,6,0.6,1874665.0,14.443941068185689,187466.5,12.141360776035311,2.0,12.0,6.0,0,4,4
0040241,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1221775.0,14.015816095855422,407258.3333333333,12.91720544414725,2.0,12.0,6.0,0,2,2
0040252,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4386656.666666667,15.2940781435195,2193328.333333333,14.600931190923522,1.0,12.0,6.0,1,0,3
0040300,17,10,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,8,0.4705882352941176,2466806.6666666665,14.718435430034756,145106.27450980392,11.885228572073231,2.0,12.0,6.0,0,3,0
0040321,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,2762271.6666666665,14.831564328812572,690567.9166666666,13.445271053754317,2.0,14.0,5.0,0,0,0
0040351,2,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,5281806.666666667,15.479778958201363,2640903.333333333,14.78663196697052,2.0,12.0,6.0,0,2,0
0040400,13,9,2,0.0,60000.0,11.002116507732016,4.0,1.0,False,True,False,0.2222222222222222,11.002116507732016,7,0.5384615384615384,1387616.6666666667,14.143098925811808,106739.7435897436,11.57815821622814,2.0,12.0,6.0,0,4,4
0040441,7,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2857142857142857,,,,,1.0,12.0,75.0,1,3,0
0040451,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2816695.0,14.851075124812205,1408347.5,14.157928299278083,2.0,12.0,6.0,0,0,3
0040500,8,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.5,2349150.0,14.669564544248486,293643.75,12.590125982364146,2.0,12.0,6.0,0,3,0
0040551,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1669370.0,14.327957466737164,834685.0,13.634810885205058,2.0,12.0,6.0,0,0,3
0040600,7,7,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1428571428571428,0.0,5,0.7142857142857143,1229415.0,14.022049817848966,175630.7142857143,12.076144549147706,2.0,12.0,6.0,0,3,0
0040651,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3777663.3333333335,15.14461647538156,1259221.1111111112,14.046004716140972,2.0,12.0,6.0,0,2,2
0040652,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3171556.6666666665,14.969733402664446,3171556.6666666665,14.969733402664446,2.0,12.0,6.0,0,2,2
0040653,3,1,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6328290.0,15.66054077346585,2109430.0,14.561928800838784,2.0,12.0,6.0,0,0,3
0040700,15,10,0,200000.0,8000000.0,15.894952224644102,4.0,1.0,False,True,False,0.0,15.894952224644102,8,0.5333333333333333,2387376.6666666665,14.68570611093176,159158.44444444444,11.977661773987176,2.0,12.0,6.0,0,4,4
0040731,5,2,0,0.0,0.0,0.0,4.0,0.6,False,True,True,0.0,0.0,0,0.0,4645260.0,15.35135811810253,929052.0,13.741921066760687,2.0,12.0,6.0,0,0,3
0040743,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2757411.6666666665,14.829803358408494,551482.3333333333,13.220366896608589,2.0,12.0,6.0,0,0,3
0040751,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1238761.6666666667,14.029623589935644,1238761.6666666667,14.029623589935644,2.0,12.0,6.0,0,0,3
0040900,11,6,0,600000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.3636363636363636,887116.6666666666,13.695732909389472,80646.9696969697,11.297848908989357,2.0,12.0,6.0,0,3,0
0041000,10,10,0,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.0,14.914123179965662,8,0.8,2232199.333333333,14.618498353533251,223219.93333333332,12.315917292427258,2.0,12.0,6.0,0,4,4
0041021,6,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2293476.6666666665,14.645579855307538,382246.1111111111,12.85382256617246,2.0,12.0,6.0,0,0,3
0041031,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,1710208.3333333333,14.35212633814047,427552.0833333333,12.965833731190266,2.0,12.0,6.0,0,0,0
0041041,5,1,0,50000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3746446.6666666665,15.136318660096032,749289.3333333333,13.526881815339427,2.0,12.0,6.0,0,0,3
0041042,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3188162.5,14.97495560364993,797040.625,13.588662183510197,2.0,12.0,6.0,0,0,3
0041051,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,733905.0,13.506136234000484,366952.5,12.81299041601193,2.0,12.0,6.0,0,2,2
0041052,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1292680.0,14.07222891424494,646340.0,13.379082507270754,2.0,12.0,6.0,0,0,3
0041053,5,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,6160893.333333333,15.633732508954212,1232178.6666666665,14.024295245776289,1.0,32.0,16.0,1,0,0
0041111,4,3,0,1500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,2616346.6666666665,14.777289882830727,654086.6666666666,13.390996668346782,2.0,12.0,6.0,0,0,0
0041300,9,7,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,5,0.5555555555555556,1564603.3333333333,14.263143527840258,173844.8148148148,12.06592406360476,2.0,12.0,6.0,0,3,0
0041321,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3890441.3333333335,15.174033419498562,1945220.6666666667,14.480886495978764,2.0,12.0,6.0,0,0,3
0041341,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5744476.666666667,15.563749545491286,1148895.3333333335,13.954312329377869,1.0,12.0,6.0,1,0,3
0041351,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4191995.0,15.248687550784089,2095997.5,14.555540608773958,1.0,12.0,6.0,1,0,3
0041400,11,11,2,0.0,350000.0,12.765691290604371,4.0,1.0,False,True,False,0.1818181818181818,12.765691290604371,9,0.8181818181818182,1892096.6666666667,14.453196648121413,172008.78787878787,12.055306660448512,2.0,12.0,6.0,0,4,4
0041441,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,951421.6666666666,13.765713687235792,190284.3333333333,12.156279979023152,2.0,12.0,6.0,0,0,3
0041500,11,6,0,800000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.0,13.997832948091215,4,0.3636363636363636,8815526.666666666,15.992025232109537,801411.5151515151,13.59413109367257,2.0,12.0,6.0,0,4,1
0041600,6,5,1,200000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.2,13.997832948091215,3,0.5,6012005.0,15.609269027858495,1002000.8333333334,13.817510390299258,2.0,12.0,6.0,0,4,4
0041641,7,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,6.0,1,0,3
0041700,8,5,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.375,6094816.666666667,15.622949405218977,761852.0833333334,13.543509012055202,1.0,32.0,76.0,1,3,0
0041800,4,3,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.25,756100.0,13.535930244121866,189025.0,12.149639850717993,2.0,12.0,6.0,0,3,0
0041941,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,3140851.6666666665,14.96000487091528,785212.9166666666,13.573711464949572,1.0,14.0,5.0,1,0,0
0042000,4,4,1,0.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.25,13.815511557963774,2,0.5,2580660.0,14.763556125634176,645165.0,13.377262927006472,2.0,12.0,6.0,0,4,4
0042041,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2417340.6666666665,14.698179009507705,2417340.6666666665,14.698179009507705,1.0,12.0,75.0,1,0,3
0042200,11,7,2,0.0,5200000.0,15.46416937585933,4.0,1.0,False,True,False,0.2857142857142857,15.46416937585933,5,0.4545454545454545,3280516.6666666665,15.00351179311049,298228.78787878784,12.605619568606864,2.0,12.0,6.0,0,4,4
0042222,7,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1449883.3333333333,14.186994341100007,207126.19047619047,12.241088330297275,2.0,12.0,6.0,0,0,3
0042242,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2456700.0,14.714329950976415,1228350.0,14.021183177466328,2.0,12.0,6.0,0,0,3
0042251,4,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2814093.333333333,14.850151038956474,703523.3333333334,13.46385774389836,2.0,12.0,6.0,0,2,2
0042300,3,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.3333333333333333,431633.3333333333,12.975334058167356,143877.77777777778,11.876726403040214,2.0,12.0,6.0,0,3,0
0042321,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4507366.666666667,15.321223875152029,1126841.6666666667,13.93493017960886,1.0,36.0,71.0,1,0,3
0042400,10,10,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,8,0.8,6018771.666666667,15.61039392053048,601877.1666666667,13.307810322856788,2.0,12.0,6.0,0,3,0
0042422,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4162850.0,15.241710734040064,1387616.6666666667,14.143098925811808,2.0,12.0,6.0,0,0,3
0042500,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,693085.0,13.448909368596604,231028.3333333333,12.350299965569112,2.0,12.0,6.0,0,0,3
0042531,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2052761.6666666667,14.534697086136172,410552.3333333334,12.92526112229368,2.0,12.0,6.0,0,0,3
0042600,15,9,2,1000000.0,0.0,0.0,4.0,1.0,False,True,False,0.2222222222222222,0.0,7,0.4666666666666667,407031.6666666667,12.916648723284164,27135.444444444445,10.208632916864214,2.0,12.0,6.0,0,3,0
0042641,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,0.0,0.0,0.0,0.0,1.0,12.0,75.0,1,0,0
0042642,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1102411.6666666667,13.913011669257765,275602.9166666667,12.526720029438172,2.0,12.0,6.0,0,0,3
0042700,6,4,0,50000.0,0.0,0.0,4.0,0.75,False,True,False,0.0,0.0,2,0.3333333333333333,1198756.6666666667,13.996796300710256,199792.77777777775,12.205041002458296,2.0,12.0,6.0,0,3,0
0042741,5,2,2,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2654546.6666666665,14.791784827773126,530909.3333333333,13.18234842218595,2.0,12.0,6.0,0,2,2
0042800,7,5,0,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.0,11.51293546492023,3,0.4285714285714285,323950.0,12.688347548769464,46278.57142857143,10.742455920862216,2.0,12.0,6.0,0,4,1
0042900,6,5,2,0.0,0.0,0.0,4.0,1.0,False,True,False,0.4,0.0,3,0.5,4158085.0,15.240565430206887,693014.1666666666,13.44880716345444,2.0,12.0,6.0,0,3,0
0042951,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6665445.0,15.712447426085305,2221815.0,14.613835437472089,2.0,12.0,6.0,0,0,3
0043022,9,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.4444444444444444,7333050.0,15.807902221913336,814783.3333333334,13.610678735527614,2.0,12.0,6.0,0,3,0
0050100,13,12,3,0.0,0.0,0.0,4.0,0.9166666666666666,False,True,True,0.25,0.0,10,0.7692307692307693,16872828.333333332,16.641215154350284,1297909.8717948718,14.07626650809109,1.0,12.0,7.0,1,3,0
0050131,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,8897356.666666666,16.00126489923563,2224339.1666666665,14.614970875294436,1.0,12.0,7.0,1,0,3
0050300,6,6,0,1200000.0,6100000.0,15.623799493077952,1.0,1.0,False,False,True,0.0,15.623799493077952,4,0.6666666666666666,1127230.0,13.935274740962749,187871.66666666663,12.143519707372915,1.0,12.0,7.0,1,4,4
0050341,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,3400958.333333333,15.039568106650371,1133652.7777777778,13.940956406051455,2.0,12.0,22.0,0,2,2
0050400,9,7,0,0.0,3000000.0,14.914123179965662,1.0,1.0,False,False,True,0.0,14.914123179965662,5,0.5555555555555556,2517486.6666666665,14.7387720045228,279720.7407407408,12.54155060495281,1.0,12.0,7.0,1,4,4
0050441,7,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.2857142857142857,9531715.0,16.07013532238007,1361673.5714285714,14.124225802801982,1.0,12.0,22.0,1,3,0
0050442,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,6935295.0,15.7521342928678,3467647.5,15.058987256497796,1.0,12.0,22.0,1,0,3
0050500,3,3,1,200000.0,50000.0,10.819798284210286,4.0,0.6666666666666666,False,True,True,0.3333333333333333,10.819798284210286,1,0.3333333333333333,5668329.0,15.550405099692815,1889443.0,14.451793163862252,2.0,14.0,7.0,0,4,1
0050600,9,7,0,100000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,5,0.5555555555555556,3755176.6666666665,15.13864615675259,417241.8518518519,12.94142370980598,1.0,12.0,7.0,1,4,4
0050641,3,1,0,50000.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,0,0.0,4461886.666666667,15.311082478101154,1487295.5555555555,14.212470637673722,1.0,12.0,7.0,1,1,1
0050651,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,2244173.333333333,14.623848231258336,748057.7777777779,13.52523683378619,1.0,12.0,7.0,1,2,2
0050700,4,4,0,0.0,0.0,0.0,1.0,0.75,False,False,True,0.0,0.0,2,0.5,2008193.3333333333,14.51274653465939,502048.3333333333,13.126453667417712,1.0,12.0,7.0,1,3,0
0050800,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,742103.3333333334,13.517245123226088,123683.88888888888,11.72549239157243,1.0,12.0,7.0,1,3,0
0050900,15,12,0,0.0,300000.0,12.611541086966117,1.0,0.7857142857142857,False,True,True,0.0,12.611541086966117,10,0.6666666666666666,4534846.666666667,15.327302050375504,302323.1111111111,12.61925493647256,2.0,14.0,7.0,0,4,4
0050941,5,3,0,0.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,1,0.2,12701970.0,16.35726773623743,2540394.0,14.747830138715036,2.0,14.0,7.0,0,1,1
0050951,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,4667990.0,15.35623934436616,2333995.0,14.663092378031113,2.0,14.0,7.0,0,2,2
0050952,2,1,1,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,1.0,13.815511557963774,0,0.0,2412590.0,14.696211831691144,1206295.0,14.003065065623248,2.0,14.0,7.0,0,2,2
0050953,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,7.0,1,0,3
0051000,6,6,0,0.0,0.0,0.0,4.0,0.8333333333333334,False,True,True,0.0,0.0,4,0.6666666666666666,1162381.6666666667,13.96598247945004,193730.27777777775,12.17422731172216,1.0,12.0,7.0,1,3,0
0051041,2,1,0,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,0,0.0,1262833.3333333333,14.048869223555275,631416.6666666666,13.355722834864522,1.0,12.0,7.0,1,1,1
