hhid14,ethnic_label,n_adults,n_outmig_adults,nelm_d1_deployment,n_adults_in_ind,n_outmig_in_ind,n_male_out,n_female_out,D1_male,D1_female,D1_total_computed
2441431,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441452,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441500,Java,4,2,0.5,,,0.0,0.0,0.0,0.0,0.0
2441600,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441641,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441642,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441643,Java,0,0,,,,0.0,0.0,,,
2441700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2441800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442051,Java,0,0,,,,0.0,0.0,,,
2442100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442200,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442300,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442500,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442541,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442600,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442711,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442900,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2442911,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2442953,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2443000,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450100,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450141,Java,0,0,,,,0.0,0.0,,,
2450142,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450300,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450341,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450400,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450441,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450600,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450631,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450632,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450651,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450652,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450700,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
2450741,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450751,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2450800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2450900,Java,7,2,0.2857142857142857,,,0.0,0.0,0.0,0.0,0.0
2450931,Java,0,0,,,,0.0,0.0,,,
2450941,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451100,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2451111,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451141,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451231,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451300,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451352,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451400,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451500,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451600,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451611,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451700,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451741,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451742,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451751,Java,0,0,,,,0.0,0.0,,,
2451800,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451831,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451900,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2451911,Java,0,0,,,,0.0,0.0,,,
2451941,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2452000,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452141,Java,0,0,,,,0.0,0.0,,,
2452151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452200,Java,6,2,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2452251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452252,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452253,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2452300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452351,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452500,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452531,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452600,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452611,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452831,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452900,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452941,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452951,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2452952,Java,0,0,,,,0.0,0.0,,,
2452953,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460100,Java,7,2,0.2857142857142857,,,0.0,0.0,0.0,0.0,0.0
2460141,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460200,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
2460231,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460351,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460641,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2460700,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2460900,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2461000,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2461100,Java,5,2,0.4,,,0.0,0.0,0.0,0.0,0.0
2461200,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
2461211,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2461332,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461400,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2461500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461541,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461600,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461641,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461651,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461700,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461900,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2461931,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2461951,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2462000,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
2464100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2464141,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2470100,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470200,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470300,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470400,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2470451,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2470452,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470500,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470600,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470700,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
2470731,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470800,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470831,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470841,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2470900,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471200,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471251,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2471252,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471253,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471300,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471400,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471500,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471541,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471600,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471700,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471900,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2471941,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472000,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472100,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472200,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472251,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2472300,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2472400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472442,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472741,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472841,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472842,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472851,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472900,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472941,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2472942,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2473000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480100,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2480200,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2480251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480300,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480331,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480341,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480400,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480411,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480412,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480500,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2480600,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
2480641,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480642,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480651,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2480800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480900,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2480941,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481000,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481100,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481111,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481141,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481231,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2481241,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481252,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481253,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481731,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2481851,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2481900,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490100,Java,10,2,0.2,,,0.0,0.0,0.0,0.0,0.0
2490111,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490131,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490200,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490300,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490351,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490352,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2490400,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490551,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490600,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490700,Java,9,1,0.1111111111111111,,,0.0,0.0,0.0,0.0,0.0
2490731,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490752,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490800,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490851,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490852,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490853,Java,0,0,,,,0.0,0.0,,,
2490900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2490941,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491000,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2491051,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491100,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
2491200,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491251,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491300,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491331,Java,0,0,,,,0.0,0.0,,,
2491400,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2491600,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491631,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491651,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491700,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491741,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2491900,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492100,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
2492111,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492241,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492541,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492542,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492551,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492600,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492631,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492641,Java,0,0,,,,0.0,0.0,,,
2492700,Java,9,1,0.1111111111111111,,,0.0,0.0,0.0,0.0,0.0
2492732,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2492741,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492742,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492900,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492931,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492932,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2492933,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2500952,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2501653,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2502842,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2512834,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2521441,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2522531,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530100,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530152,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2530200,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530241,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530400,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530541,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530700,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
2530741,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530800,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530900,Java,6,2,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2530941,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2530951,Java,0,0,,,,0.0,0.0,,,
2531100,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531151,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2531200,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531300,Java,8,2,0.25,,,0.0,0.0,0.0,0.0,0.0
2531332,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2531351,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531441,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531500,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531541,Java,0,0,,,,0.0,0.0,,,
2531600,Java,13,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531611,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2531641,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531642,Java,0,0,,,,0.0,0.0,,,
2531643,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531644,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531651,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2531652,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531851,Java,0,0,,,,0.0,0.0,,,
2531900,Java,12,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531911,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531912,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2531931,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2532000,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2532051,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540100,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2540142,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540400,Java,5,2,0.4,,,0.0,0.0,0.0,0.0,0.0
2540641,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2540832,Java,3,2,0.6666666666666666,,,0.0,0.0,0.0,0.0,0.0
2540900,Java,5,2,0.4,,,0.0,0.0,0.0,0.0,0.0
2540931,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2540951,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541000,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
2541031,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541041,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541042,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541051,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
2541100,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541200,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541251,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541252,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541300,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541400,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2541451,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541500,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541600,Java,6,2,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
2541631,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541651,Java,0,0,,,,0.0,0.0,,,
2541700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541711,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541731,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541900,Java,9,1,0.1111111111111111,,,0.0,0.0,0.0,0.0,0.0
2541911,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541931,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541941,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2541942,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2542000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550111,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550151,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2550152,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550200,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550241,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2550300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550451,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550600,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550631,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550632,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550700,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550811,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2550841,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551000,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551042,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551200,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2551251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551341,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551600,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551700,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
2551800,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551811,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551841,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2551842,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2552000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2552011,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2552041,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2560100,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2560300,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2560351,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
2560400,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
2560451,Java,0,0,,,,0.0,0.0,,,
2560500,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2560700,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2560900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2561000,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2561100,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
2561200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
